month_date,spread1,spread2,spread3,spread4
2016-12-01,0.27671254420610686,0.22663029116268996,0.2903919344468042,0.1858019050486589
2017-01-01,0.25524796876981154,0.21338867598886976,0.2869056397635441,0.1897504687058845
2017-02-01,0.19547417275177262,0.20464653063983385,0.2720006489655662,0.19486194865863896
2017-03-01,0.2392696332227829,0.23961927338834457,0.28584395705405424,0.2076515943295671
2017-04-01,0.28049971570450877,0.2235067281550221,0.29710514363674917,0.21439457245477092
2017-05-01,0.28618913500593285,0.22962911317930323,0.2915583546192418,0.20037639612008648
2017-06-01,0.2950803601567673,0.21374698446215332,0.3058131321134072,0.18561120691456512
2017-07-01,0.3461210155302209,0.2509147908844291,0.34843230334293274,0.2476635965328106
2017-08-01,0.3890115300098981,0.28406600258810255,0.39491958726689297,0.3108306288259366
2017-09-01,0.4482829418984602,0.3649165497667242,0.4806002110465443,0.4112609727760561
2017-10-01,0.33423127012719894,0.32931712479378883,0.41664577228358457,0.30068509113751274
2017-11-01,0.3058416568615444,0.30078350351058697,0.3824154058011047,0.26586020605788735
2017-12-01,0.24213943896128703,0.30086927288813065,0.32404248198784574,0.27618337384738084
2018-01-01,0.22683897322854207,0.28540200754138173,0.30450141343898524,0.2535566118237366
2018-02-01,0.20454892240019792,0.224214732190563,0.28222597883476325,0.2222825291628025
2018-03-01,0.20302109637963273,0.22472442100021975,0.2873589914636533,0.2157449672225662
2018-04-01,0.23479683368419732,0.25574829389075165,0.3117021771472805,0.24503214311982205
2018-05-01,0.24575746283097477,0.272494771946872,0.3177997125672175,0.2576353465544397
2018-06-01,0.22794489315268604,0.2676843077598126,0.30172939447839336,0.25693980327064536
2018-07-01,0.20429411943095424,0.22038086808728888,0.2525427006880387,0.21607696075048513
2018-08-01,0.2480590244628496,0.2709110113650488,0.30789386436464994,0.267816080682614
2018-09-01,0.22287703098730957,0.28607032472196325,0.31563325891887983,0.2689962739270923
2018-10-01,0.18571422930584577,0.31723126865170975,0.34120530576062474,0.28894385887431695
2018-11-01,0.1841762876553121,0.40811067027248205,0.4205586100145553,0.3646255583327432
2018-12-01,0.21606772457152668,0.4229618320235048,0.42659741540988433,0.37286672393976494
2019-01-01,0.15361109095862302,0.40044925932552744,0.3965814902283853,0.38242079477115015
2019-02-01,0.17914644848950742,0.3875610356052463,0.39034184437650105,0.37782199040970743
2019-03-01,0.2691817707406474,0.3500629495365594,0.37618321277403993,0.3173498672598779
2019-04-01,0.2934219931903047,0.29185607838795274,0.370110538850118,0.2624715177427619
2019-05-01,0.2808270142980589,0.32709490382977646,0.4589843064469019,0.30924014060370403
2019-06-01,0.29064068827245393,0.33525482845152255,0.37567007982446415,0.3336874084608768
2019-07-01,0.3234195991684715,0.325310316313302,0.35655123555990575,0.3390177272146582
2019-08-01,0.2613129601502217,0.318800650471407,0.3595426154516016,0.321835016973892
2019-09-01,0.24367001607492106,0.35029274059223353,0.38984512738170035,0.325383181913413
2019-10-01,0.2964858112174093,0.40192179572550363,0.47456357500805463,0.37055424979543994
2019-11-01,0.23979187268168056,0.34318746638468944,0.44407484679735704,0.293420330647552
2019-12-01,0.18321277280570875,0.3212472621865843,0.3189166549312655,0.2826345263542114
2020-01-01,0.19125167772673082,0.2893228318042872,0.33043534102178723,0.25629084891230813
2020-02-01,0.27227729548650104,0.2779904579073796,0.3752498857028266,0.22647400527181097
2020-03-01,0.24767240255893072,0.5085559039076836,0.603290612014874,0.3154297542301654
2020-04-01,0.4083042394255476,0.7717056661252306,0.736570450697729,0.43063067428843155
2020-05-01,0.2535281687086127,0.2141933328733246,0.29247233136662054,0.008478615571223815
2020-06-01,0.20612934373799738,0.1627001034592655,0.2591608564644157,0.0748374511423819
2020-07-01,0.22984924265165768,0.202920108178195,0.2637743950674096,0.11201030828372488
2020-08-01,0.21354027198263964,0.15739357144530425,0.24778261541751073,0.09833413380709674
2020-09-01,0.26243080470772606,0.12505500561948601,0.21004195131204234,0.06428843580309664
2020-10-01,0.24746491280806066,0.1586150911614364,0.25560422972988306,0.11019702001955321
2020-11-01,0.1995796261587267,0.1736832818551473,0.33882223288713265,0.15017007516243197
2020-12-01,0.19357212901333132,0.19907663824986094,0.32012947181148954,0.16751036627042287
2021-01-01,0.2327699955248703,0.17602750316494348,0.24472092862480327,0.13721731309224544
2021-02-01,0.2254086063447493,0.17191893627351187,0.2662485298840187,0.12991015243069617
2021-03-01,0.2914318514482904,0.13841149016301316,0.2659815751411365,0.11265012135945973
2021-04-01,0.30224470782623847,0.14831756661620715,0.2553892905447336,0.12756847010200317
2021-05-01,0.3103945822581798,0.16723194818519005,0.26399830909062205,0.12160726094257647
2021-06-01,0.2429162104964604,0.11728025164927036,0.2006238017779402,0.08866413189044589
2021-07-01,0.26844976974809737,0.12060087337660416,0.20758779301374122,0.08922448410807046
2021-08-01,0.3264969401863193,0.15231687073475858,0.2898822314128203,0.11942054339006596
2021-09-01,0.29179537686107365,0.1853013541295911,0.2772618857249441,0.16069455286799111
2021-10-01,0.2537389030308512,0.20527341712572877,0.2584132293953537,0.1685628952000027
2021-11-01,0.23771254353242477,0.17846371901011832,0.2863004684242077,0.1516268874879014
2021-12-01,0.2547309534550536,0.21561506136941724,0.29388340955223513,0.2046760869544094
2022-01-01,0.2119397375755172,0.22475912572267726,0.2995837611918946,0.2106119195978831
2022-02-01,0.22734473247443343,0.22659501358388748,0.2675339243460956,0.20619605467119395
2022-03-01,0.2089244224673172,0.34150451329947157,0.3404753372674118,0.3022038974265126
2022-04-01,0.2756848691313812,0.48916559720098396,0.4725182120769098,0.47935100259668023
2022-05-01,0.3836341711613277,0.5447620353052413,0.43994842567260234,0.4026584259486815
2022-06-01,0.4006717109126378,0.44023293619675713,0.4716707507560496,0.4100193639911334
2022-07-01,0.364562744809988,0.38402029828481127,0.40574060917747357,0.362910884655726
2022-08-01,0.30550037688227977,0.43252905815446785,0.4540293419776799,0.40365313465261315
2022-09-01,0.2754833754718418,0.4847084514033976,0.5654065418669736,0.48597948015804504
2022-10-01,0.36827504926306415,0.6916411385551517,0.6155929643188668,0.5778780567257158
2022-11-01,0.35045505688988776,0.6430165954620363,0.5108451068077474,0.45313486700743183
2022-12-01,0.26248214508905954,0.4785733157839367,0.48040379456823956,0.4647944057808491
2023-01-01,0.3320849143128072,0.5059367679118395,0.5373663310294312,0.6439919484172747
2023-02-01,0.3251951776611331,0.36865154599494016,0.47509402010291824,0.4219874475778298
2023-03-01,0.3654941863022037,0.38752045383938283,0.4152932985931104,0.4287415432987969
2023-04-01,0.3797429358384779,0.24781173264396772,0.24568120442383373,0.22714222375318907
